1,2,262.47,-827.41
2,2,262.46,-827.41
3,2,262.46,-827.42
4,2,262.45,-827.42
5,2,262.45,-827.43
6,2,262.44,-827.43
7,2,262.44,-827.44
8,2,262.43,-827.44
9,2,262.43,-827.44
10,2,262.42,-827.45
11,2,262.42,-827.45
12,2,262.41,-827.46
13,2,262.41,-827.46
14,2,262.4,-827.47
15,2,262.4,-827.47
16,2,262.39,-827.48
17,2,262.39,-827.48
18,2,262.38,-827.49
19,2,262.38,-827.49
20,2,262.37,-827.49
21,2,262.37,-827.5
22,2,262.36,-827.5
23,2,262.36,-827.51
24,2,262.35,-827.51
25,2,262.35,-827.52
26,2,262.34,-827.52
27,2,262.34,-827.53
28,2,262.33,-827.53
29,2,262.33,-827.54
30,2,262.33,-827.54
31,2,262.32,-827.55
32,2,262.32,-827.55
33,2,262.31,-827.56
34,2,262.31,-827.56
35,2,262.3,-827.56
36,2,262.3,-827.57
37,2,262.29,-827.57
38,2,262.29,-827.58
39,2,262.28,-827.58
40,2,262.28,-827.59
41,2,262.27,-827.59
42,2,262.27,-827.6
43,2,262.26,-827.6
44,2,262.26,-827.61
45,2,262.25,-827.61
46,2,262.25,-827.62
47,2,262.24,-827.62
48,2,262.24,-827.63
49,2,262.23,-827.63
50,2,262.23,-827.64
51,2,262.22,-827.64
52,2,262.22,-827.64
53,2,262.21,-827.65
54,2,262.21,-827.65
55,2,262.2,-827.66
56,2,262.2,-827.66
57,2,262.19,-827.67
58,2,262.19,-827.67
59,2,262.18,-827.68
60,2,262.18,-827.68
61,2,262.17,-827.69
62,2,262.17,-827.69
63,2,262.16,-827.7
64,2,262.16,-827.7
65,2,262.15,-827.71
66,2,262.15,-827.71
67,2,262.14,-827.72
68,2,262.14,-827.72
69,2,262.13,-827.73
70,2,262.13,-827.73
71,2,262.12,-827.74
72,2,262.11,-827.74
73,2,262.11,-827.74
74,2,262.1,-827.75
75,2,262.1,-827.75
76,2,262.09,-827.76
77,2,262.09,-827.76
78,2,262.08,-827.77
79,2,262.08,-827.77
80,2,262.07,-827.78
81,2,262.07,-827.78
82,2,262.06,-827.79
83,2,262.06,-827.79
84,2,262.05,-827.8
85,2,262.05,-827.8
86,2,262.04,-827.81
87,2,262.04,-827.81
88,2,262.03,-827.82
89,2,262.03,-827.82
90,2,262.02,-827.83
91,2,262.02,-827.83
92,2,262.01,-827.84
93,2,262.01,-827.84
94,2,262,-827.85
95,2,262,-827.85
96,2,261.99,-827.86
97,2,261.99,-827.86
98,2,261.98,-827.87
99,2,261.98,-827.87
100,2,261.97,-827.88
101,2,261.97,-827.88
102,2,261.96,-827.89
103,2,261.96,-827.89
104,2,261.95,-827.9
105,2,261.94,-827.9
106,2,261.94,-827.91
107,2,261.93,-827.91
108,2,261.93,-827.92
109,2,261.92,-827.92
110,2,261.92,-827.93
111,2,261.91,-827.93
112,2,261.91,-827.94
113,2,261.9,-827.94
114,2,261.9,-827.95
115,2,261.89,-827.95
116,2,261.89,-827.96
117,2,261.88,-827.96
118,2,261.88,-827.97
119,2,261.87,-827.97
120,2,261.87,-827.98
121,2,261.86,-827.98
122,2,261.86,-827.99
123,2,261.85,-827.99
124,2,261.84,-828
125,2,261.84,-828
126,2,261.83,-828.01
127,2,261.83,-828.01
128,2,261.82,-828.02
129,2,261.82,-828.02
130,2,261.81,-828.03
131,2,261.81,-828.03
132,2,261.8,-828.04
133,2,261.8,-828.04
134,2,261.79,-828.05
135,2,261.79,-828.05
136,2,261.78,-828.06
137,2,261.78,-828.06
138,2,261.77,-828.07
139,2,261.76,-828.07
140,2,261.76,-828.08
141,2,261.75,-828.08
142,2,261.75,-828.09
143,2,261.74,-828.09
144,2,261.74,-828.1
145,2,261.73,-828.1
146,2,261.73,-828.11
147,2,261.72,-828.11
148,2,261.72,-828.12
149,2,261.71,-828.12
150,2,261.7,-828.13
151,2,261.7,-828.13
152,2,261.69,-828.14
153,2,261.69,-828.14
154,2,261.68,-828.15
155,2,261.68,-828.15
156,2,261.67,-828.16
157,2,261.67,-828.16
158,2,261.66,-828.17
159,2,261.66,-828.17
160,2,261.65,-828.18
161,2,261.65,-828.18
162,2,261.64,-828.19
163,2,261.63,-828.19
164,2,261.63,-828.2
165,2,261.62,-828.21
166,2,261.62,-828.21
167,2,261.61,-828.22
168,2,261.61,-828.22
169,2,261.6,-828.23
170,2,261.6,-828.23
171,2,261.59,-828.24
172,2,261.58,-828.24
173,2,261.58,-828.25
174,2,261.57,-828.25
175,2,261.57,-828.26
176,2,261.56,-828.26
177,2,261.56,-828.27
178,2,261.55,-828.27
179,2,261.55,-828.28
180,2,261.54,-828.28
181,2,261.54,-828.29
182,2,261.53,-828.29
183,2,261.52,-828.3
184,2,261.52,-828.3
185,2,261.51,-828.31
186,2,261.51,-828.31
187,2,261.5,-828.32
188,2,261.5,-828.33
189,2,261.49,-828.33
190,2,261.49,-828.34
191,2,261.48,-828.34
192,2,261.47,-828.35
193,2,261.47,-828.35
194,2,261.46,-828.36
195,2,261.46,-828.36
196,2,261.45,-828.37
197,2,261.45,-828.37
198,2,261.44,-828.38
199,2,261.43,-828.38
200,2,261.43,-828.39
201,2,261.42,-828.39
202,2,261.42,-828.4
203,2,261.41,-828.4
204,2,261.41,-828.41
205,2,261.4,-828.42
206,2,261.4,-828.42
207,2,261.39,-828.43
208,2,261.38,-828.43
209,2,261.38,-828.44
210,2,261.37,-828.44
211,2,261.37,-828.45
212,2,261.36,-828.45
213,2,261.36,-828.46
214,2,261.35,-828.46
215,2,261.34,-828.47
216,2,261.34,-828.47
217,2,261.33,-828.48
218,2,261.33,-828.48
219,2,261.32,-828.49
220,2,261.32,-828.5
221,2,261.31,-828.5
222,2,261.3,-828.51
223,2,261.3,-828.51
224,2,261.29,-828.52
225,2,261.29,-828.52
226,2,261.28,-828.53
227,2,261.28,-828.53
228,2,261.27,-828.54
229,2,261.26,-828.54
230,2,261.26,-828.55
231,2,261.25,-828.55
232,2,261.25,-828.56
233,2,261.24,-828.57
234,2,261.24,-828.57
235,2,261.23,-828.58
236,2,261.22,-828.58
237,2,261.22,-828.59
238,2,261.21,-828.59
239,2,261.21,-828.6
240,2,261.2,-828.6
241,2,261.2,-828.61
242,2,261.19,-828.61
243,2,261.18,-828.62
244,2,261.18,-828.63
245,2,261.17,-828.63
246,2,261.17,-828.64
247,2,261.16,-828.64
248,2,261.16,-828.65
249,2,261.15,-828.65
250,2,261.14,-828.66
251,2,261.14,-828.66
252,2,261.13,-828.67
253,2,261.13,-828.67
254,2,261.12,-828.68
255,2,261.11,-828.69
256,2,261.11,-828.69
257,2,261.1,-828.7
258,2,261.1,-828.7
259,2,261.09,-828.71
260,2,261.09,-828.71
261,2,261.08,-828.72
262,2,261.07,-828.72
263,2,261.07,-828.73
264,2,261.06,-828.74
265,2,261.06,-828.74
266,2,261.05,-828.75
267,2,261.04,-828.75
268,2,261.04,-828.76
269,2,261.03,-828.76
270,2,261.03,-828.77
271,2,261.02,-828.77
272,2,261.02,-828.78
273,2,261.01,-828.79
274,2,261,-828.79
275,2,261,-828.8
276,2,260.99,-828.8
277,2,260.99,-828.81
278,2,260.98,-828.81
279,2,260.97,-828.82
280,2,260.97,-828.82
281,2,260.96,-828.83
282,2,260.96,-828.84
283,2,260.95,-828.84
284,2,260.94,-828.85
285,2,260.94,-828.85
286,2,260.93,-828.86
287,2,260.93,-828.86
288,2,260.92,-828.87
289,2,260.91,-828.87
290,2,260.91,-828.88
291,2,260.9,-828.89
292,2,260.9,-828.89
293,2,260.89,-828.9
294,2,260.88,-828.9
295,2,260.88,-828.91
296,2,260.87,-828.91
297,2,260.87,-828.92
298,2,260.86,-828.93
299,2,260.85,-828.93
300,2,260.85,-828.94
301,2,260.84,-828.94
302,2,260.84,-828.95
303,2,260.83,-828.95
304,2,260.82,-828.96
305,2,260.82,-828.96
306,2,260.81,-828.97
307,2,260.81,-828.98
308,2,260.8,-828.98
309,2,260.79,-828.99
310,2,260.79,-828.99
311,2,260.78,-829
312,2,260.78,-829
313,2,260.77,-829.01
314,2,260.76,-829.02
315,2,260.76,-829.02
316,2,260.75,-829.03
317,2,260.75,-829.03
318,2,260.74,-829.04
319,2,260.73,-829.04
320,2,260.73,-829.05
321,2,260.72,-829.06
322,2,260.72,-829.06
323,2,260.71,-829.07
324,2,260.7,-829.07
325,2,260.7,-829.08
326,2,260.69,-829.08
327,2,260.69,-829.09
328,2,260.68,-829.1
329,2,260.67,-829.1
330,2,260.67,-829.11
331,2,260.66,-829.11
332,2,260.66,-829.12
333,2,260.65,-829.12
334,2,260.64,-829.13
335,2,260.64,-829.14
336,2,260.63,-829.14
337,2,260.62,-829.15
338,2,260.62,-829.15
339,2,260.61,-829.16
340,2,260.61,-829.16
341,2,260.6,-829.17
342,2,260.59,-829.18
343,2,260.59,-829.18
344,2,260.58,-829.19
345,2,260.58,-829.19
346,2,260.57,-829.2
347,2,260.56,-829.21
348,2,260.56,-829.21
349,2,260.55,-829.22
350,2,260.55,-829.22
351,2,260.54,-829.23
352,2,260.53,-829.23
353,2,260.53,-829.24
354,2,260.52,-829.25
355,2,260.51,-829.25
356,2,260.51,-829.26
357,2,260.5,-829.26
358,2,260.5,-829.27
359,2,260.49,-829.28
360,2,260.48,-829.28
361,2,260.48,-829.29
362,2,260.47,-829.29
363,2,260.46,-829.3
364,2,260.46,-829.3
365,2,260.45,-829.31
366,2,260.45,-829.32
367,2,260.44,-829.32
368,2,260.43,-829.33
369,2,260.43,-829.33
370,2,260.42,-829.34
371,2,260.41,-829.35
372,2,260.41,-829.35
373,2,260.4,-829.36
374,2,260.4,-829.36
375,2,260.39,-829.37
376,2,260.38,-829.37
377,2,260.38,-829.38
378,2,260.37,-829.39
379,2,260.36,-829.39
380,2,260.36,-829.4
381,2,260.35,-829.4
382,2,260.35,-829.41
383,2,260.34,-829.42
384,2,260.33,-829.42
385,2,260.33,-829.43
386,2,260.32,-829.43
387,2,260.31,-829.44
388,2,260.31,-829.45
389,2,260.3,-829.45
390,2,260.3,-829.46
391,2,260.29,-829.46
392,2,260.28,-829.47
393,2,260.28,-829.47
394,2,260.27,-829.48
395,2,260.26,-829.49
396,2,260.26,-829.49
397,2,260.25,-829.5
398,2,260.25,-829.5
399,2,260.24,-829.51
400,2,260.23,-829.52
401,2,260.23,-829.52
402,2,260.22,-829.53
403,2,260.21,-829.53
404,2,260.21,-829.54
405,2,260.2,-829.55
406,2,260.19,-829.55
