1,1,345.93,-820.4
2,1,345.93,-820.4
3,1,345.93,-820.41
4,1,345.93,-820.41
5,1,345.94,-820.41
6,1,345.94,-820.41
7,1,345.94,-820.41
8,1,345.95,-820.41
9,1,345.95,-820.41
10,1,345.95,-820.41
11,1,345.95,-820.41
12,1,345.96,-820.41
13,1,345.96,-820.41
14,1,345.96,-820.41
15,1,345.97,-820.41
16,1,345.97,-820.41
17,1,345.97,-820.41
18,1,345.97,-820.41
19,1,345.98,-820.41
20,1,345.98,-820.41
21,1,345.98,-820.41
22,1,345.99,-820.41
23,1,345.99,-820.42
24,1,345.99,-820.42
25,1,345.99,-820.42
26,1,346,-820.42
27,1,346,-820.42
28,1,346,-820.42
29,1,346.01,-820.42
30,1,346.01,-820.42
31,1,346.01,-820.42
32,1,346.01,-820.42
33,1,346.02,-820.42
34,1,346.02,-820.42
35,1,346.02,-820.42
36,1,346.03,-820.42
37,1,346.03,-820.42
38,1,346.03,-820.42
39,1,346.03,-820.42
40,1,346.04,-820.42
41,1,346.04,-820.42
42,1,346.04,-820.42
43,1,346.05,-820.43
44,1,346.05,-820.43
45,1,346.05,-820.43
46,1,346.05,-820.43
47,1,346.06,-820.43
48,1,346.06,-820.43
49,1,346.06,-820.43
50,1,346.07,-820.43
51,1,346.07,-820.43
52,1,346.07,-820.43
53,1,346.07,-820.43
54,1,346.08,-820.43
55,1,346.08,-820.43
56,1,346.08,-820.43
57,1,346.09,-820.43
58,1,346.09,-820.43
59,1,346.09,-820.43
60,1,346.09,-820.43
61,1,346.1,-820.43
62,1,346.1,-820.43
63,1,346.1,-820.44
64,1,346.11,-820.44
65,1,346.11,-820.44
66,1,346.11,-820.44
67,1,346.12,-820.44
68,1,346.12,-820.44
69,1,346.12,-820.44
70,1,346.12,-820.44
71,1,346.13,-820.44
72,1,346.13,-820.44
73,1,346.13,-820.44
74,1,346.14,-820.44
75,1,346.14,-820.44
76,1,346.14,-820.44
77,1,346.14,-820.44
78,1,346.15,-820.44
79,1,346.15,-820.44
80,1,346.15,-820.44
81,1,346.16,-820.44
82,1,346.16,-820.44
83,1,346.16,-820.45
84,1,346.16,-820.45
85,1,346.17,-820.45
86,1,346.17,-820.45
87,1,346.17,-820.45
88,1,346.18,-820.45
89,1,346.18,-820.45
90,1,346.18,-820.45
91,1,346.19,-820.45
92,1,346.19,-820.45
93,1,346.19,-820.45
94,1,346.19,-820.45
95,1,346.2,-820.45
96,1,346.2,-820.45
97,1,346.2,-820.45
98,1,346.21,-820.45
99,1,346.21,-820.45
100,1,346.21,-820.45
101,1,346.21,-820.45
102,1,346.22,-820.45
103,1,346.22,-820.46
104,1,346.22,-820.46
105,1,346.23,-820.46
106,1,346.23,-820.46
107,1,346.23,-820.46
108,1,346.24,-820.46
109,1,346.24,-820.46
110,1,346.24,-820.46
111,1,346.24,-820.46
112,1,346.25,-820.46
113,1,346.25,-820.46
114,1,346.25,-820.46
115,1,346.26,-820.46
116,1,346.26,-820.46
117,1,346.26,-820.46
118,1,346.26,-820.46
119,1,346.27,-820.46
120,1,346.27,-820.46
121,1,346.27,-820.46
122,1,346.28,-820.46
123,1,346.28,-820.47
124,1,346.28,-820.47
125,1,346.29,-820.47
126,1,346.29,-820.47
127,1,346.29,-820.47
128,1,346.29,-820.47
129,1,346.3,-820.47
130,1,346.3,-820.47
131,1,346.3,-820.47
132,1,346.31,-820.47
133,1,346.31,-820.47
134,1,346.31,-820.47
135,1,346.32,-820.47
136,1,346.32,-820.47
137,1,346.32,-820.47
138,1,346.32,-820.47
139,1,346.33,-820.47
140,1,346.33,-820.47
141,1,346.33,-820.47
142,1,346.34,-820.47
143,1,346.34,-820.48
144,1,346.34,-820.48
145,1,346.35,-820.48
146,1,346.35,-820.48
147,1,346.35,-820.48
148,1,346.35,-820.48
149,1,346.36,-820.48
150,1,346.36,-820.48
151,1,346.36,-820.48
152,1,346.37,-820.48
153,1,346.37,-820.48
154,1,346.37,-820.48
155,1,346.38,-820.48
156,1,346.38,-820.48
157,1,346.38,-820.48
158,1,346.38,-820.48
159,1,346.39,-820.48
160,1,346.39,-820.48
161,1,346.39,-820.48
162,1,346.4,-820.48
163,1,346.4,-820.49
164,1,346.4,-820.49
165,1,346.41,-820.49
166,1,346.41,-820.49
167,1,346.41,-820.49
168,1,346.41,-820.49
169,1,346.42,-820.49
170,1,346.42,-820.49
171,1,346.42,-820.49
172,1,346.43,-820.49
173,1,346.43,-820.49
174,1,346.43,-820.49
175,1,346.44,-820.49
176,1,346.44,-820.49
177,1,346.44,-820.49
178,1,346.44,-820.49
179,1,346.45,-820.49
180,1,346.45,-820.49
181,1,346.45,-820.49
182,1,346.46,-820.49
183,1,346.46,-820.5
184,1,346.46,-820.5
185,1,346.47,-820.5
186,1,346.47,-820.5
187,1,346.47,-820.5
188,1,346.47,-820.5
189,1,346.48,-820.5
190,1,346.48,-820.5
191,1,346.48,-820.5
192,1,346.49,-820.5
193,1,346.49,-820.5
194,1,346.49,-820.5
195,1,346.5,-820.5
196,1,346.5,-820.5
197,1,346.5,-820.5
198,1,346.5,-820.5
199,1,346.51,-820.5
200,1,346.51,-820.5
201,1,346.51,-820.5
202,1,346.52,-820.5
203,1,346.52,-820.5
204,1,346.52,-820.51
205,1,346.53,-820.51
206,1,346.53,-820.51
207,1,346.53,-820.51
208,1,346.53,-820.51
209,1,346.54,-820.51
210,1,346.54,-820.51
211,1,346.54,-820.51
212,1,346.55,-820.51
213,1,346.55,-820.51
214,1,346.55,-820.51
215,1,346.56,-820.51
216,1,346.56,-820.51
217,1,346.56,-820.51
218,1,346.57,-820.51
219,1,346.57,-820.51
220,1,346.57,-820.51
221,1,346.57,-820.51
222,1,346.58,-820.51
223,1,346.58,-820.51
224,1,346.58,-820.52
225,1,346.59,-820.52
226,1,346.59,-820.52
227,1,346.59,-820.52
228,1,346.6,-820.52
229,1,346.6,-820.52
